"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KPADIOAM_02950",5866.14169435234,4.48215804593888,0.0753833883947904,59.4581663332161,0,0
"KPADIOAM_02951",19109.1173307979,5.35175941890926,0.0660962681808255,80.9691615912106,0,0
"KPADIOAM_02964",8820.88299024191,3.06888777689302,0.0591841996787313,51.8531600250036,0,0
"KPADIOAM_03025",87443.881060089,2.67455717323171,0.0644982249006459,41.4671438997219,0,0
"KPADIOAM_03026",19872.8938624308,2.69902185740058,0.0535638242035559,50.3888939509552,0,0
"KPADIOAM_01641",2232.22610863409,-2.72906096395104,0.0728914616308448,-37.4400636630424,8.71630296685446e-307,1.5092410652305e-305
"KPADIOAM_00372",12478.238529035,-2.29144336957962,0.0612528066201154,-37.4096061228827,2.72724289264756e-306,4.69381502668319e-305
"KPADIOAM_00475",9585.8594873067,-2.29919076315232,0.0614683901703245,-37.4044408318068,3.30900394380399e-306,5.66097261523832e-305
"KPADIOAM_02737",904.137431823765,4.72656710984726,0.126592682619901,37.3368113545627,4.15048480937877e-305,7.05829470261616e-304
"KPADIOAM_00207",1008.12690963159,3.67987129739721,0.0986299204309385,37.3098881284598,1.13453781754113e-304,1.91797310338167e-303
"KPADIOAM_01707",2607.72076958049,3.46565026884498,0.0929977866013179,37.2659435831763,5.84743261892864e-304,9.82712646604655e-303
"KPADIOAM_00057",2990.9673933587,2.48924091682643,0.0668845106647232,37.2170012471861,3.62340633536262e-303,6.05384321645089e-302
"KPADIOAM_00166",5570.49352464349,3.16016956410803,0.0849495187453711,37.2005587645572,6.68362523892639e-303,1.11018123881469e-301
"KPADIOAM_00552",34831.1700602127,-2.03968950207245,0.0548655430135644,-37.1761471779871,1.65790976436306e-302,2.73794693455796e-301
"KPADIOAM_01313",6740.78039826732,2.37552599661085,0.0639305605171971,37.1579097288196,3.26702375578225e-302,5.36430279900568e-301
"KPADIOAM_01880",2337.08046126006,2.5829865199405,0.0699804020651145,36.9101411783418,3.17747366471188e-298,5.18745272004677e-297
"KPADIOAM_01055",978.06022007736,4.96627197871841,0.134799444281372,36.8419321399584,3.9378201846192e-297,6.39224560650969e-296
"KPADIOAM_01440",3586.41899785047,9.39181582469529,0.255280934649472,36.7901184535823,2.65653199761051e-296,4.28797283456114e-295
"KPADIOAM_01776",6878.30268663614,2.51918767970252,0.0689284059395342,36.547888281537,1.92632920447097e-292,3.09186659391773e-291
"KPADIOAM_01662",4127.26734687119,-2.36857211853493,0.0649272072229257,-36.4804250766941,2.26650272514238e-291,3.61754094174959e-290
"KPADIOAM_00545",31925.6728071417,-2.22157784694055,0.060926144524585,-36.4634569325832,4.21042539341083e-291,6.68288074943042e-290
"KPADIOAM_01032",2198.67829644845,-2.67588982106554,0.0738630826448232,-36.2277030046631,2.23069511392276e-287,3.5210474809267e-286
"KPADIOAM_01790",19668.1266209397,-1.85650242377364,0.0512965038755798,-36.1915975458408,8.25380983193169e-287,1.29566674119939e-285
"KPADIOAM_00974",15823.7616943956,2.17909518862497,0.0602496474093717,36.1677666562744,1.9560780746078e-286,3.05383336565818e-285
"KPADIOAM_01998",4016.70935305185,3.33269844614329,0.0927888724255157,35.9170055527784,1.65794084646905e-282,2.57431358606635e-281
"KPADIOAM_02215",1935.2249177497,-2.69211218701402,0.075086030197348,-35.8537024788547,1.6102763517218e-281,2.48678893884821e-280
"KPADIOAM_02720",118857.614760527,-2.25464838738533,0.06291719372075,-35.8351708658892,3.1304514836116e-281,4.8084408003647e-280
"KPADIOAM_01818",2978.66977486342,-2.35026408190403,0.0655869634732415,-35.8343176363532,3.22772086463329e-281,4.93133610174188e-280
"KPADIOAM_00431",6184.46278702852,2.19123925944387,0.0613753778966872,35.702252833903,3.64743469631928e-279,5.54293666350222e-278
"KPADIOAM_01708",9758.56496955162,7.27972723613711,0.204852121793619,35.5364990725904,1.34307334884762e-276,2.03024368130034e-275
"KPADIOAM_01445",7595.60328686231,8.16844377306787,0.229894078860884,35.5313360550309,1.61376158343444e-276,2.42658781256431e-275
"KPADIOAM_00534",19591.8803539746,-2.73654172373096,0.0771796778580866,-35.4567652998339,2.28164922899912e-275,3.41291719751335e-274
"KPADIOAM_00252",906.535683880703,-4.35204545786625,0.122978772121889,-35.3885909151278,2.55781725844028e-274,3.80608536841868e-273
"KPADIOAM_02674",13093.505083232,-2.18254977892657,0.0617379194778638,-35.3518517854999,9.39016116901697e-274,1.39003577512339e-272
"KPADIOAM_01866",3958.47102364774,-2.18103758160647,0.0619704763537355,-35.194784838458,2.40277742756987e-271,3.53852325286965e-270
"KPADIOAM_01061",850.952201355339,4.40626255176653,0.12570006850985,35.0537800337098,3.4149256045745e-269,5.00330382167658e-268
"KPADIOAM_01483",2878.10301080271,-2.32592432281429,0.0666752289143909,-34.8843845110859,1.28254023015218e-266,1.86949869262489e-265
"KPADIOAM_00511",761.867537281774,5.23096349736388,0.150143687869536,34.8397163516404,6.09424861787052e-266,8.83820725952085e-265
"KPADIOAM_01281",2512.20258492098,3.08500800954345,0.0887224642143582,34.7714418987496,6.57352768481038e-265,9.48513565429458e-264
"KPADIOAM_02443",9693.50146837937,2.84991549127114,0.0820357359917764,34.7399271404943,1.96735064130376e-264,2.82448280512807e-263
"KPADIOAM_02153",6601.1175484753,2.69831976272403,0.0777093232038766,34.72324364021,3.51349673497943e-264,5.01903008591812e-263
"KPADIOAM_00646",6559.11428727496,-1.94284060212731,0.0559842007783794,-34.7033730072936,7.00734331671095e-264,9.96018898300656e-263
"KPADIOAM_01830",751.446973190681,5.16383033049085,0.14947248498749,34.5470293808457,1.57955112124454e-261,2.23404829376022e-260
"KPADIOAM_03141",4236.68800125295,2.59749462408952,0.0752712611164339,34.5084509753539,5.99113763973755e-261,8.43186218558137e-260
"KPADIOAM_01444",22573.8362974334,8.40502644087954,0.243924539651661,34.4574861261701,3.47846467895076e-260,4.87155568027565e-259
"KPADIOAM_02188",7341.29103292583,-2.04121038767699,0.0592938136672604,-34.4253516754997,1.05305287660777e-259,1.46759613096019e-258
"KPADIOAM_03081",1267.98756914897,3.20321654687817,0.0930897561645508,34.4099789155746,1.78824350347592e-259,2.48010276185956e-258
"KPADIOAM_01601",1620.97985115246,2.57002361991704,0.074812015094911,34.3530864214331,1.2666199051456e-258,1.74818022657052e-257
"KPADIOAM_01503",2867.08728205376,2.66478952003523,0.0779967007771514,34.1654133249681,7.89468640426421e-256,1.08438072389341e-254
"KPADIOAM_01134",3063.4919760283,-2.11689513504187,0.0620763010313262,-34.1015025037267,7.00743228546630e-255,9.57905934908e-254
"KPADIOAM_01201",1324.4620217721,-2.78750208881468,0.0822314544441016,-33.8982462083234,7.07008452489985e-252,9.61868166078041e-251
"KPADIOAM_00952",8117.0571151574,2.34862058138315,0.069341988584715,33.8701071215148,1.83599421215847e-251,2.48598837162879e-250
"KPADIOAM_01540",4067.16063831122,-2.32069872170031,0.0687211949265946,-33.7697667245046,5.48199278691124e-250,7.38776103405916e-249
"KPADIOAM_02857",1505.71946335041,-2.86265710878502,0.0848258802815033,-33.7474494727906,1.16525840789686e-249,1.56297806167198e-248
"KPADIOAM_01135",4261.4106792542,-2.05567326462417,0.061448147293873,-33.453787545343,2.26720844066482e-245,3.0268292126072e-244
"KPADIOAM_00867",2889.84600538316,-2.22550062515198,0.0666270705795011,-33.4023484117684,1.26745522807544e-244,1.68424166819141e-243
"KPADIOAM_01202",6635.33320764484,-2.6609356028633,0.0797700525029364,-33.3575761751611,5.65672779387352e-244,7.48207004958179e-243
"KPADIOAM_00467",28945.3183837251,-2.29397288363352,0.0688136409196215,-33.3360196172881,1.161541451701e-243,1.52927369931325e-242
"KPADIOAM_01438",1147.42452288849,2.96736653340344,0.0891909259427414,33.2698254002702,1.05507074319716e-242,1.38272344647445e-241
"KPADIOAM_02161",1561.90934435241,3.02789448983762,0.0910726384126244,33.2470272368643,2.25358686512101e-242,2.9399532756396e-241
"KPADIOAM_01048",913.278381092492,6.11378177528485,0.1838947561439,33.2460908809208,2.32491117871389e-242,3.01921419890253e-241
"KPADIOAM_01226",13453.0488926523,-1.98211609598628,0.0598281468434263,-33.1301603102231,1.09364572133996e-240,1.41382164066437e-239
"KPADIOAM_00547",17905.7476164092,-2.18562682063638,0.0661279504707264,-33.051482846182,1.48113242252974e-239,1.90612402304841e-238
"KPADIOAM_00200",1950.24218120566,2.8301440854829,0.0856397146656852,33.0470984931586,1.71230278460736e-239,2.19374397113149e-238
"KPADIOAM_01013",1441.4946072165,-2.52120616277799,0.0763858704032078,-33.0061849065755,6.6214476981737e-239,8.44530181860815e-238
"KPADIOAM_01865",3884.82591580335,-2.14355354291016,0.0650049534956352,-32.9752338497417,1.83999475012488e-238,2.33638444493635e-237
"KPADIOAM_00546",9459.55523132797,-1.98116313204244,0.0600862961018002,-32.9719630027767,2.04974076090955e-238,2.59119882916752e-237
"KPADIOAM_02026",1808.71165421295,-2.65429245282195,0.0805539075065902,-32.9505114646958,4.15965517946327e-238,5.23530169503372e-237
"KPADIOAM_00525",10905.293656181,-2.49060132789564,0.0759018213318336,-32.813459337254,3.78470665153528e-236,4.74250302782293e-235
"KPADIOAM_00048",1967.47529064619,2.46140563586649,0.0750471941894138,32.7981034128215,6.26637915633636e-236,7.81792368980479e-235
"KPADIOAM_00142",6076.19875345817,-2.44288330190175,0.0745099117041799,-32.7860179408145,9.31731128729879e-236,1.15737210207881e-234
"KPADIOAM_01550",2754.31249991162,2.5161601180547,0.0769652677497994,32.6921505195603,2.01919544351344e-234,2.49733393165277e-233
"KPADIOAM_01539",10474.5848190599,-1.91875804647756,0.0589013463918395,-32.5757926433986,9.03307238134024e-233,1.1123917152366e-231
"KPADIOAM_02736",916.820602799345,3.80964722249511,0.117064672224486,32.5430990417812,2.62162733274327e-232,3.21458767796031e-231
"KPADIOAM_01213",10292.6034261279,-1.84505031614134,0.0567282647890478,-32.5243566501183,4.82654128721264e-232,5.89291814425919e-231
"KPADIOAM_01177",4910.37517934802,-1.88766541366119,0.0580877244762216,-32.4968042849382,1.18309549787168e-231,1.43834205847633e-230
"KPADIOAM_02706",6118.61716026586,1.79300690424721,0.0551798583457646,32.4938656604006,1.30175864921174e-231,1.57590019525336e-230
"KPADIOAM_02712",1591.8103058423,2.77114945243071,0.0854429555691593,32.432743389684,9.48608796188369e-231,1.14353389481442e-229
"KPADIOAM_02162",3433.8635332936,-2.07327901903929,0.0639757965627719,-32.4072404007511,2.17022978985122e-230,2.6051876090777e-229
"KPADIOAM_00541",21720.1241275403,-2.40182893349513,0.074205528231988,-32.3672506714906,7.9345181727465e-230,9.48490310440868e-229
"KPADIOAM_01391",1235.94000392736,-2.83270220000142,0.0875290650801884,-32.3629893385275,9.10908800704447e-230,1.08436101817192e-228
"KPADIOAM_01515",8756.62980138425,-1.8499958710927,0.0573729062420235,-32.2451134563173,4.11901049371047e-228,4.88299293797959e-227
"KPADIOAM_01886",9049.76829841614,-1.71028375102519,0.0531222989426578,-32.1952134050399,2.05929034268794e-227,2.43115392936341e-226
"KPADIOAM_00592",22374.2920149087,1.67853713148956,0.0525450287460541,31.9447371434851,6.39277786254733e-224,7.51611784086326e-223
"KPADIOAM_01602",2616.79382477122,2.33864214041886,0.0733498298977314,31.8834023702513,4.53553999975321e-223,5.31067122102251e-222
"KPADIOAM_02609",623.608570526294,3.79100066367992,0.119068270061727,31.8388825311277,1.87612140355303e-222,2.18778728569429e-221
"KPADIOAM_00522",43566.6437975905,-2.37494910992915,0.0749829582542382,-31.6731850172758,3.6369294386769e-220,4.22386479930891e-219
"KPADIOAM_02576",595.428322773642,4.4491050754638,0.140871292849809,31.5827659806264,6.36732149132792e-219,7.36495445373436e-218
"KPADIOAM_01925",1134.61121198494,-2.68783851594571,0.0851540385033835,-31.5644279846916,1.13674615976265e-218,1.30954991066205e-217
"KPADIOAM_01457",5163.54909195839,-1.89025582693754,0.0600590146247626,-31.4733073585623,2.01473766762884e-217,2.31168896241591e-216
"KPADIOAM_00197",2669.0462298037,2.43306721033558,0.0774816420434274,31.4018539897732,1.908835249977e-216,2.18141692367372e-215
"KPADIOAM_00665",909.492774356507,3.61147639936504,0.115371967771062,31.3028933209447,4.26187850455914e-215,4.85107047311772e-214
"KPADIOAM_01388",619.092493263346,3.99598600081834,0.128237847770273,31.1607381931176,3.62859288144235e-213,4.11384518344476e-212
"KPADIOAM_02159",5600.08109835649,1.77368121401697,0.0570584165819919,31.0853563815292,3.799192766312e-212,4.29023467721477e-211
"KPADIOAM_00542",46864.3175429624,-2.34913862969516,0.0755844567602716,-31.079652224608,4.53702374811946e-212,5.10325860172334e-211
"KPADIOAM_00551",88359.5184603789,-1.66544060162197,0.0535967549954219,-31.0735342422173,5.48816385759149e-212,6.14889574162309e-211
"KPADIOAM_00199",1478.07383808649,2.62170711816309,0.0845519753307912,31.0070475338539,4.33149586776422e-211,4.8340170680478e-210
"KPADIOAM_00185",830.990348053848,-6.07849134834769,0.196657719873875,-30.9089892440841,9.04470117160413e-210,1.00547514580829e-208
"KPADIOAM_01168",2225.89651059969,2.31540898621456,0.0749473130707355,30.8938224913984,1.44593729194761e-209,1.60117939654819e-208
"KPADIOAM_01869",933.692208336868,3.37360343236841,0.109684231992199,30.7574149090852,9.73216775426279e-208,1.07354452795092e-206
"KPADIOAM_01133",1256.35189684313,-2.94279897932445,0.0958284027522536,-30.709047576766,4.30986440453593e-207,4.73587792452275e-206
"KPADIOAM_01637",2041.77255705687,2.19773951050608,0.0718094212396547,30.6051695246423,1.04468791165373e-205,1.14355301287154e-204
"KPADIOAM_00374",37030.3170694729,-1.53343913144317,0.0501935173692163,-30.5505414207857,5.56174095411912e-205,6.0648450022589e-204
"KPADIOAM_00155",617.983457893961,4.05111586688209,0.13265374695754,30.5390232827631,7.90983154932099e-205,8.59254324578329e-204
"KPADIOAM_01996",4741.75554985285,2.93888062729891,0.0964433358902336,30.4726148278797,6.01068043588419e-204,6.50474015353074e-203
"KPADIOAM_02496",4597.67957211455,2.15291939037248,0.0707712981916265,30.4207983375272,2.91623257051577e-203,3.14402885055229e-202
"KPADIOAM_01887",3457.31982028958,-2.02671437294687,0.0666734730981391,-30.3976121052473,5.90694216463665e-203,6.34441118961162e-202
"KPADIOAM_01463",16142.3839403309,-1.550522022456,0.0510417941682926,-30.3774984347865,1.08916239520319e-202,1.16544455546648e-201
"KPADIOAM_02759",552.126027870522,4.13195094911416,0.136072535644773,30.36579666525,1.55456448311891e-202,1.65723534636967e-201
"KPADIOAM_00873",13994.6704377663,-1.56408522445902,0.0516972890887611,-30.2546855362877,4.52706265144455e-201,4.80811077887624e-200
"KPADIOAM_01879",975.355584855372,2.59844643366485,0.0861108412286864,30.1756015455023,4.95121999461637e-200,5.23912426837739e-199
"KPADIOAM_00737",1959.16149896295,-2.19000085204176,0.0726442278773653,-30.14693549691,1.17656791470088e-199,1.24038912631011e-198
"KPADIOAM_01927",1121.62333771663,3.55077955737965,0.118476953414984,29.9702132358391,2.39963593252012e-197,2.52049994823896e-196
"KPADIOAM_01021",1092.448121565,2.81980639471234,0.0941790970076672,29.9408943630324,5.78088438786081e-197,6.04981197660013e-196
"KPADIOAM_01644",1808.83899858779,-2.78114948127044,0.092979788016376,-29.9113338565647,1.4015633123652e-196,1.46141108884211e-195
"KPADIOAM_02219",11344.6375169552,1.76465302614102,0.0591065635185777,29.855449565874,7.45933545151528e-196,7.74957141271969e-195
"KPADIOAM_01321",5040.44268881893,-1.80641911167071,0.0605448177732756,-29.8360648872589,1.33119853782642e-195,1.37798341397467e-194
"KPADIOAM_02790",1161.14270167471,2.32400563613378,0.078045706457752,29.7774950296827,7.64322118926232e-195,7.88327903888897e-194
"KPADIOAM_01981",1095.10478907178,2.87377891594555,0.0966111614499676,29.7458272192888,1.96360553612327e-194,2.01799317147633e-193
"KPADIOAM_00819",48217.5457393742,-1.81013531460884,0.0609244622951057,-29.7111414105045,5.5129672158977e-194,5.64535746803575e-193
"KPADIOAM_00211",580.875235392124,3.53924236758214,0.119125303266779,29.7102485410348,5.66134077262952e-194,5.7765894955009e-193
"KPADIOAM_00021",4353.45160516771,-1.69456426916969,0.0571687257041811,-29.641456028567,4.37044568872988e-193,4.44354567000045e-192
"KPADIOAM_01083",522.486057015566,4.41626589706435,0.149229433856075,29.5937991785431,1.79565194914216e-192,1.81921192152452e-191
"KPADIOAM_00215",2389.63852405087,-2.08835318754897,0.0706131614061739,-29.5745601239485,3.17462223553056e-192,3.20491015085187e-191
"KPADIOAM_01138",4304.08317069545,-1.73271672220873,0.058605765703039,-29.565635759945,4.13457308649186e-192,4.15932229158706e-191
"KPADIOAM_00367",611.675284574713,3.80208599806186,0.128975067742095,29.4792324177313,5.31512211646495e-191,5.32817680236504e-190
"KPADIOAM_02210",2142.01193454951,1.92608316404419,0.0654748514917293,29.4171444480098,3.31498358572701e-190,3.31150633021751e-189
"KPADIOAM_00056",2145.4646837891,-2.26850164941332,0.0774007021143108,-29.3085409750294,8.07250964195861e-189,8.03594426727378e-188
"KPADIOAM_01354",3153.5747131153,-2.05733760583013,0.0704008978594151,-29.2231728342225,9.84694579658949e-188,9.76830699335284e-187
"KPADIOAM_01418",488.561462940791,3.9927121991789,0.136637336027282,29.2212386106655,1.04202356419283e-187,1.03012502522453e-186
"KPADIOAM_01342",2232.06003177836,-2.25924599351525,0.0774091948044348,-29.1857575734118,2.94040429495606e-187,2.89680519678947e-186
"KPADIOAM_00526",10306.8556385189,-2.60121707499445,0.0893348608078195,-29.1176037156457,2.14919623152576e-186,2.11005279500657e-185
"KPADIOAM_01480",5990.46557703583,-2.44757442802506,0.0841532339642254,-29.0847340348864,5.60000170559205e-186,5.4791797509851e-185
"KPADIOAM_00458",1517.83141934954,-2.67953604860771,0.0924029657938883,-28.998377114698,6.89700777966548e-185,6.72517106706631e-184
"KPADIOAM_02209",2126.73955627127,1.84913065502526,0.06379034050236,28.9876279145563,9.42258176527622e-185,9.15657010319529e-184
"KPADIOAM_02628",3584.48061490194,7.37793511584433,0.255478441525571,28.8788951106305,2.19829645869722e-183,2.12899423135524e-182
"KPADIOAM_00550",224226.619253399,-1.51007461135777,0.0523743953094587,-28.8323063671735,8.44554933404223e-183,8.15166704302657e-182
"KPADIOAM_00413",2108.66304303902,2.12859496983543,0.0739195148292743,28.7961166242997,2.39908249376413e-182,2.30780427093741e-181
"KPADIOAM_01447",38109.1842784806,8.25036601322159,0.286656257664014,28.7813916237326,3.66750299757193e-182,3.5161261959943e-181
"KPADIOAM_01961",1258.93004004212,2.26135695559452,0.0786629254438714,28.74743016274,9.75295490765596e-182,9.31912781644584e-181
"KPADIOAM_01973",1280.40065335871,2.36704946481455,0.0825378987446372,28.678334447766,7.1087255475152e-181,6.76987629641698e-180
"KPADIOAM_00141",4197.06220289592,-2.59240819169735,0.0905441461216663,-28.6314279027368,2.73046615142106e-180,2.59167501482059e-179
"KPADIOAM_01650",1101.33736607488,-2.78076845780055,0.0971687208519793,-28.6179382976194,4.01918092616641e-180,3.80225162452233e-179
"KPADIOAM_00744",767.173106517669,2.88360391974686,0.100959032613838,28.5621191595255,1.98637516398162e-179,1.87296166451996e-178
"KPADIOAM_02284",1708.26767870827,2.11970550487446,0.0742872017516618,28.533925829654,4.4466919350045e-179,4.17901278233812e-178
"KPADIOAM_01086",465.931954184364,4.87469489119414,0.170909759274797,28.5220394193895,6.24431456458543e-179,5.84918252820347e-178
"KPADIOAM_01053",518.486612322864,4.95849530924908,0.173924398531609,28.5094865994199,8.93578274974321e-179,8.34298409020142e-178
"KPADIOAM_01372",1488.93593249226,-2.10194701717382,0.0738309544115324,-28.4697256581244,2.77775882769146e-178,2.58503484388094e-177
"KPADIOAM_01151",6728.79663730643,-1.52279090370472,0.0535455054006859,-28.4391919043352,6.62954586076023e-178,6.14954952084155e-177
"KPADIOAM_01906",2887.00666258111,-1.88613346152038,0.0663662941771515,-28.4200509446214,1.14315624074836e-177,1.05695708084727e-176
"KPADIOAM_00195",2217.77123304177,2.27882996418502,0.0805050305469581,28.3066778399121,2.86004670008397e-176,2.63585594262578e-175
"KPADIOAM_01532",1668.89605301803,-2.12727038321247,0.0752582762482607,-28.2662650443263,8.98358020828148e-176,8.25276162542128e-175
"KPADIOAM_00753",10625.6708535103,-1.46309227501419,0.0517646530371971,-28.2643114397548,9.49425264569445e-176,8.69393583613751e-175
"KPADIOAM_00962",4484.59576178614,2.05931904490341,0.0730921881754622,28.174270004886,1.20877166037205e-174,1.10334205548976e-173
"KPADIOAM_00566",5861.12938483463,-2.02559025766915,0.0719394172141418,-28.15689000704,1.97336049856719e-174,1.79550667019314e-173
"KPADIOAM_02430",3115.20868194692,2.4346516303605,0.0864876502563248,28.1502806833679,2.37749700400463e-174,2.15635204458452e-173
"KPADIOAM_01547",8854.41886805045,1.76039744175954,0.0626412860839781,28.1028304463532,9.04618183120647e-174,8.17877895308762e-173
"KPADIOAM_00357",5318.57423495802,1.75089010447207,0.0623555441765844,28.0791407980295,1.76132161280498e-173,1.58741193936398e-172
"KPADIOAM_01446",32274.6590590619,8.34420986323367,0.298542469257627,27.9498253095543,6.62460172236675e-172,5.9517255096861e-171
"KPADIOAM_00111",1241.29853622675,-2.38132280008838,0.0852789775372322,-27.9239135934611,1.36755235182874e-171,1.22479531949051e-170
"KPADIOAM_00934",3065.82540828291,1.85822473756337,0.0665675050140493,27.9148923663458,1.75982101112052e-171,1.57119019649104e-170
"KPADIOAM_00196",4215.35072760703,2.25580831688145,0.0808322816170912,27.9072701122973,2.17761415154749e-171,1.93814443332436e-170
"KPADIOAM_00868",3741.56108881274,-1.77520635412106,0.0636157859645235,-27.9051233464448,2.31223514837325e-171,2.0515701300939e-170
"KPADIOAM_01696",695.856548249951,3.1009220720616,0.111349027561192,27.8486677430341,1.11790513300322e-170,9.88809586684276e-170
"KPADIOAM_00748",886.641028617881,-2.57349626716171,0.0925020297504664,-27.8209707841436,2.4190837599743e-170,2.13312416736005e-169
"KPADIOAM_00029",1474.41848573911,-1.98897746823209,0.0717311254494584,-27.7282345114397,3.18944582460302e-169,2.80376822181256e-168
"KPADIOAM_01358",1630.9072401713,2.26312880317963,0.0820445282505816,27.5841527940479,1.7239619361707e-167,1.5108463962085e-166
"KPADIOAM_02629",2818.63957719091,5.59872672027549,0.203286831823213,27.5410200949188,5.66912423090733e-167,4.95311557422087e-166
"KPADIOAM_00205",5711.96710344862,-1.90927851627163,0.0694642191125071,-27.4857839138634,2.59655911674281e-166,2.26169798674824e-165
"KPADIOAM_01864",24210.7103776682,-1.40806990027985,0.0513658495731959,-27.4125690897677,1.94244782414979e-165,1.68680043574345e-164
"KPADIOAM_00598",7948.73184056889,-1.72434027743742,0.0629376226761911,-27.3976074105787,2.92858561829333e-165,2.53544518529214e-164
"KPADIOAM_02717",16159.7270798095,-2.130295610217,0.0779552918717356,-27.3271455864997,2.01880499940429e-164,1.7425153725976e-163
"KPADIOAM_01634",2812.84669702673,1.75054100371463,0.0643585693692025,27.19981225301,6.52818077890386e-163,5.61777484497841e-162
"KPADIOAM_01653",437.007433254424,-4.46114599472692,0.16421692569335,-27.1661765429553,1.63084223366279e-162,1.39919407254492e-161
"KPADIOAM_00963",4700.62385029415,-1.86672026104288,0.0687804224233464,-27.1402849135345,3.29725051958762e-162,2.8204325552281e-161
"KPADIOAM_01494",923.106379674049,2.82185006418805,0.104013285198577,27.1297080829696,4.39505453554017e-162,3.74825994269799e-161
"KPADIOAM_02673",39432.5597250225,-1.77196859957482,0.065450669436813,-27.0733456941261,2.0288633195836e-161,1.72513765001498e-160
"KPADIOAM_02670",23332.8158350505,1.58394346680201,0.0585449206638626,27.0551817107459,3.31925331931152e-161,2.81397825913145e-160
"KPADIOAM_01636",2625.85497661233,1.85494766710957,0.0686143945920802,27.034380732169,5.8302787411271e-161,4.92813797733731e-160
"KPADIOAM_01353",841.630455342894,-2.39993351352527,0.0888863920746682,-27.0000104347719,1.47747930973283e-160,1.2451794654592e-159
"KPADIOAM_00117",671.630676834635,-2.8588967930649,0.106014104837343,-26.9671360943085,3.59167844566044e-160,3.0180662703682e-159
"KPADIOAM_02690",1567.26380348764,-2.05219572106754,0.0761295850103032,-26.9566124758174,4.77190384352358e-160,3.99804377740377e-159
"KPADIOAM_00771",3877.42355013489,-1.61400165529628,0.0599124487854791,-26.93933711632,7.60587227041905e-160,6.35379446683837e-159
"KPADIOAM_00378",1384.54091779316,-2.25841713431313,0.0838341547807297,-26.9391054304785,7.65355793321504e-160,6.37498980034851e-159
"KPADIOAM_02098",2056.32310407438,-2.67370790028052,0.099715689128998,-26.8133121641636,2.2603375054295e-158,1.8772628642477e-157
"KPADIOAM_00235",631.655264513958,-2.95148656923534,0.1102814901594,-26.7632089933614,8.66728939872224e-158,7.17752052526071e-157
"KPADIOAM_02249",3426.58902382871,2.44925495546089,0.0917166182432907,26.704592933899,4.16282286664335e-157,3.43733668497112e-156
"KPADIOAM_00636",2828.46922269096,-2.09442595065139,0.0784970150669065,-26.6815999164581,7.69681981826212e-157,6.33712225382562e-156
"KPADIOAM_01443",24646.0252419769,8.77361270247217,0.328987947687227,26.6684927644017,1.09236603796216e-156,8.96807405303995e-156
"KPADIOAM_01090",476.629278522119,5.9615654128136,0.22535343578001,26.4542911989736,3.25668339683684e-154,2.66600127930167e-153
"KPADIOAM_01666",559.801879722266,4.18680277916349,0.158612473504272,26.3964282673565,1.50584838893853e-153,1.22920252777068e-152
"KPADIOAM_01371",4545.25989496185,-1.51783107233535,0.0576449861689123,-26.3306693818571,8.54615288891001e-153,6.95622757937775e-152
"KPADIOAM_01433",5512.38125169933,1.4785271725095,0.0561972430163575,26.3096033390667,1.48907531929661e-152,1.20860459864501e-151
"KPADIOAM_01311",5326.39568461074,-1.91665612726282,0.0730773737331982,-26.2277642086651,1.28207900277793e-151,1.0376486433248e-150
"KPADIOAM_01001",3279.49466297745,-1.62692877795898,0.0620735355777918,-26.209700523987,2.06014602529155e-151,1.66266587408417e-150
"KPADIOAM_00611",5858.469809644,-1.40981182881882,0.0538399485005746,-26.1852373206444,3.91408652149704e-151,3.15001273011747e-150
"KPADIOAM_01344",7678.92576646801,-1.58226039721664,0.0604706921649603,-26.165739808308,6.52526524990397e-151,5.23670865701563e-150
"KPADIOAM_02492",1263.18898505662,2.27825568095976,0.0874566724388934,26.0501070693216,1.3415937174965e-149,1.07365077055672e-148
"KPADIOAM_01495",397.729389511159,3.56992008000434,0.137281030115754,26.0044674562407,4.408268400634e-149,3.51799520128808e-148
"KPADIOAM_00356",5496.20599335367,-1.46954979474236,0.0566941037873285,-25.9206812802783,3.89393174699843e-148,3.09887548779234e-147
"KPADIOAM_01516",2766.25541304568,-1.72372946987083,0.0665732509106682,-25.8922231720939,8.14792460325307e-148,6.46628349763723e-147
"KPADIOAM_02775",2068.906696074,1.81722226941562,0.0703442834481757,25.8332615009778,3.75227261203324e-147,2.96959635805512e-146
"KPADIOAM_00752",1187.44392347163,2.1885423471421,0.0851230741494436,25.7103302366624,8.95929721142128e-146,7.07091495387586e-145
"KPADIOAM_00540",7323.05656757506,-2.58179202903938,0.100481865210029,-25.6941093165705,1.36022423004058e-145,1.0705676653515e-144
"KPADIOAM_00961",2265.75642789331,1.64894808517538,0.0652342601939675,25.2773324978684,5.6715962496265e-141,4.45157980362168e-140
"KPADIOAM_01756",1264.64560293672,2.03216422077174,0.0804250348208648,25.2678065393207,7.2181003644606e-141,5.64989390171615e-140
"KPADIOAM_02025",1272.7647087897,-1.91296542801465,0.0757612599478251,-25.2499157132822,1.13497963053587e-140,8.85966340011198e-140
"KPADIOAM_00043",1686.67812233834,1.82578760882055,0.0723793349946901,25.2252608973887,2.11661192623529e-140,1.64772759489216e-139
